user_id,event_type,page,product_id,timestamp
user_266,add_to_cart,/cart,27,2025-05-29T01:45:00Z
user_266,purchase,/checkout,27,2025-05-29T01:47:00Z
user_348,page_view,/products/40,40,2025-05-19T19:35:00Z
user_348,add_to_cart,/cart,40,2025-05-19T19:42:00Z
user_348,purchase,/checkout,40,2025-05-19T19:44:00Z
user_428,page_view,/products/2,2,2025-05-25T08:47:00Z
user_428,add_to_cart,/cart,2,2025-05-25T08:49:00Z
user_181,page_view,/products/11,11,2025-05-03T10:27:00Z
user_181,add_to_cart,/cart,11,2025-05-03T10:29:00Z
user_411,page_view,/products/5,5,2025-05-03T22:32:00Z
user_411,add_to_cart,/cart,5,2025-05-03T22:34:00Z
user_54,page_view,/products/8,8,2025-05-28T12:50:00Z
user_54,add_to_cart,/cart,8,2025-05-28T12:59:00Z
user_54,purchase,/checkout,8,2025-05-28T13:09:00Z
user_185,page_view,/products/11,11,2025-05-10T09:45:00Z
user_185,add_to_cart,/cart,11,2025-05-10T09:50:00Z
user_185,purchase,/checkout,11,2025-05-10T09:52:00Z
user_389,page_view,/products/45,45,2025-05-26T13:51:00Z
user_352,page_view,/products/28,28,2025-05-21T01:31:00Z
user_294,page_view,/products/48,48,2025-05-30T12:00:00Z
user_449,page_view,/products/15,15,2025-05-05T12:35:00Z
user_28,page_view,/products/43,43,2025-05-28T18:46:00Z
user_28,add_to_cart,/cart,43,2025-05-28T18:47:00Z
user_28,purchase,/checkout,43,2025-05-28T18:50:00Z
user_349,page_view,/products/8,8,2025-05-17T18:09:00Z
user_146,page_view,/products/32,32,2025-05-05T21:58:00Z
user_146,add_to_cart,/cart,32,2025-05-05T22:00:00Z
user_27,page_view,/products/33,33,2025-05-25T00:20:00Z
user_27,add_to_cart,/cart,33,2025-05-25T00:28:00Z
user_27,purchase,/checkout,33,2025-05-25T00:36:00Z
user_290,page_view,/products/35,35,2025-05-28T08:35:00Z
user_498,page_view,/products/31,31,2025-05-12T12:18:00Z
user_498,add_to_cart,/cart,31,2025-05-12T12:21:00Z
user_498,purchase,/checkout,31,2025-05-12T12:29:00Z
user_38,page_view,/products/48,48,2025-05-20T08:09:00Z
user_30,page_view,/products/38,38,2025-05-23T08:20:00Z
user_30,add_to_cart,/cart,38,2025-05-23T08:24:00Z
user_477,page_view,/products/12,12,2025-05-07T20:12:00Z
user_477,add_to_cart,/cart,12,2025-05-07T20:21:00Z
user_424,page_view,/products/23,23,2025-05-29T11:12:00Z
user_424,add_to_cart,/cart,23,2025-05-29T11:19:00Z
user_424,purchase,/checkout,23,2025-05-29T11:29:00Z
user_312,page_view,/products/11,11,2025-05-29T04:16:00Z
user_312,add_to_cart,/cart,11,2025-05-29T04:26:00Z
user_183,page_view,/products/8,8,2025-05-15T23:48:00Z
user_183,add_to_cart,/cart,8,2025-05-15T23:57:00Z
user_1,page_view,/products/44,44,2025-05-20T07:44:00Z
user_1,add_to_cart,/cart,44,2025-05-20T07:45:00Z
user_196,page_view,/products/12,12,2025-05-09T12:35:00Z
user_196,add_to_cart,/cart,12,2025-05-09T12:41:00Z
user_246,page_view,/products/22,22,2025-05-07T14:41:00Z
user_246,add_to_cart,/cart,22,2025-05-07T14:48:00Z
user_246,purchase,/checkout,22,2025-05-07T14:58:00Z
user_49,page_view,/products/27,27,2025-05-28T00:22:00Z
user_49,add_to_cart,/cart,27,2025-05-28T00:26:00Z
user_49,purchase,/checkout,27,2025-05-28T00:31:00Z
user_299,page_view,/products/4,4,2025-05-26T18:35:00Z
user_137,page_view,/products/1,1,2025-05-11T16:39:00Z
user_137,add_to_cart,/cart,1,2025-05-11T16:43:00Z
user_432,page_view,/products/17,17,2025-05-01T20:03:00Z
user_432,add_to_cart,/cart,17,2025-05-01T20:06:00Z
user_432,purchase,/checkout,17,2025-05-01T20:10:00Z
user_302,page_view,/products/8,8,2025-05-28T04:57:00Z
user_125,page_view,/products/47,47,2025-05-11T04:48:00Z
user_498,page_view,/products/27,27,2025-05-14T16:18:00Z
user_498,add_to_cart,/cart,27,2025-05-14T16:25:00Z
user_498,purchase,/checkout,27,2025-05-14T16:27:00Z
user_404,page_view,/products/42,42,2025-05-03T00:13:00Z
user_100,page_view,/products/47,47,2025-05-09T07:10:00Z
user_100,add_to_cart,/cart,47,2025-05-09T07:16:00Z
user_100,purchase,/checkout,47,2025-05-09T07:18:00Z
user_28,page_view,/products/33,33,2025-05-26T02:57:00Z
user_161,page_view,/products/13,13,2025-05-21T21:50:00Z
user_228,page_view,/products/6,6,2025-05-11T06:15:00Z
user_228,add_to_cart,/cart,6,2025-05-11T06:18:00Z
user_468,page_view,/products/30,30,2025-05-14T04:37:00Z
user_242,page_view,/products/13,13,2025-05-06T06:28:00Z
user_460,page_view,/products/14,14,2025-05-19T16:43:00Z
user_113,page_view,/products/3,3,2025-05-29T22:14:00Z
user_99,page_view,/products/27,27,2025-05-07T07:12:00Z
user_61,page_view,/products/46,46,2025-05-21T14:15:00Z
user_61,add_to_cart,/cart,46,2025-05-21T14:22:00Z
user_61,purchase,/checkout,46,2025-05-21T14:31:00Z
user_384,page_view,/products/32,32,2025-05-27T16:27:00Z
user_384,add_to_cart,/cart,32,2025-05-27T16:28:00Z
user_97,page_view,/products/5,5,2025-05-19T15:43:00Z
user_97,add_to_cart,/cart,5,2025-05-19T15:50:00Z
user_113,page_view,/products/27,27,2025-05-15T08:02:00Z
user_113,add_to_cart,/cart,27,2025-05-15T08:05:00Z
user_113,purchase,/checkout,27,2025-05-15T08:09:00Z
user_297,page_view,/products/10,10,2025-05-07T03:19:00Z
user_297,add_to_cart,/cart,10,2025-05-07T03:22:00Z
user_297,purchase,/checkout,10,2025-05-07T03:26:00Z
user_120,page_view,/products/13,13,2025-05-16T00:17:00Z
user_120,add_to_cart,/cart,13,2025-05-16T00:21:00Z
user_120,purchase,/checkout,13,2025-05-16T00:26:00Z
user_34,page_view,/products/28,28,2025-05-20T20:12:00Z
user_34,add_to_cart,/cart,28,2025-05-20T20:20:00Z
user_34,purchase,/checkout,28,2025-05-20T20:23:00Z
user_219,page_view,/products/9,9,2025-05-02T13:53:00Z
user_219,add_to_cart,/cart,9,2025-05-02T13:55:00Z
user_254,page_view,/products/21,21,2025-05-29T09:32:00Z
user_254,add_to_cart,/cart,21,2025-05-29T09:39:00Z
user_219,page_view,/products/50,50,2025-05-26T05:53:00Z
user_87,page_view,/products/26,26,2025-05-25T17:25:00Z
user_87,add_to_cart,/cart,26,2025-05-25T17:26:00Z
user_87,purchase,/checkout,26,2025-05-25T17:36:00Z
user_331,page_view,/products/36,36,2025-05-07T02:55:00Z
user_331,add_to_cart,/cart,36,2025-05-07T03:01:00Z
user_467,page_view,/products/40,40,2025-05-19T21:04:00Z
user_444,page_view,/products/45,45,2025-05-19T12:34:00Z
user_59,page_view,/products/25,25,2025-05-12T21:16:00Z
user_59,add_to_cart,/cart,25,2025-05-12T21:24:00Z
user_388,page_view,/products/3,3,2025-05-03T05:23:00Z
user_388,add_to_cart,/cart,3,2025-05-03T05:28:00Z
user_9,page_view,/products/24,24,2025-05-15T20:58:00Z
user_9,add_to_cart,/cart,24,2025-05-15T21:01:00Z
user_355,page_view,/products/46,46,2025-05-30T13:43:00Z
user_355,add_to_cart,/cart,46,2025-05-30T13:52:00Z
user_182,page_view,/products/11,11,2025-05-21T22:02:00Z
user_182,add_to_cart,/cart,11,2025-05-21T22:08:00Z
user_182,purchase,/checkout,11,2025-05-21T22:10:00Z
user_193,page_view,/products/49,49,2025-05-06T04:04:00Z
user_193,add_to_cart,/cart,49,2025-05-06T04:06:00Z
user_193,purchase,/checkout,49,2025-05-06T04:10:00Z
user_214,page_view,/products/37,37,2025-05-17T15:45:00Z
user_214,add_to_cart,/cart,37,2025-05-17T15:46:00Z
user_473,page_view,/products/1,1,2025-05-17T13:33:00Z
user_473,add_to_cart,/cart,1,2025-05-17T13:37:00Z
user_36,page_view,/products/10,10,2025-05-09T07:45:00Z
user_36,add_to_cart,/cart,10,2025-05-09T07:52:00Z
user_36,purchase,/checkout,10,2025-05-09T07:53:00Z
user_307,page_view,/products/1,1,2025-05-27T13:51:00Z
user_140,page_view,/products/33,33,2025-05-28T00:30:00Z
user_140,add_to_cart,/cart,33,2025-05-28T00:39:00Z
user_140,purchase,/checkout,33,2025-05-28T00:45:00Z
user_268,page_view,/products/1,1,2025-05-19T03:22:00Z
user_268,add_to_cart,/cart,1,2025-05-19T03:25:00Z
user_325,page_view,/products/25,25,2025-05-19T23:47:00Z
user_109,page_view,/products/48,48,2025-05-18T15:26:00Z
user_109,add_to_cart,/cart,48,2025-05-18T15:28:00Z
user_467,page_view,/products/23,23,2025-05-22T20:03:00Z
user_22,page_view,/products/47,47,2025-05-21T01:58:00Z
user_22,add_to_cart,/cart,47,2025-05-21T01:59:00Z
user_22,purchase,/checkout,47,2025-05-21T02:02:00Z
user_92,page_view,/products/34,34,2025-05-06T00:47:00Z
user_55,page_view,/products/45,45,2025-05-01T00:12:00Z
user_55,add_to_cart,/cart,45,2025-05-01T00:16:00Z
user_55,purchase,/checkout,45,2025-05-01T00:26:00Z
user_272,page_view,/products/3,3,2025-05-16T21:45:00Z
user_272,add_to_cart,/cart,3,2025-05-16T21:46:00Z
user_465,page_view,/products/44,44,2025-05-09T15:18:00Z
user_465,add_to_cart,/cart,44,2025-05-09T15:26:00Z
user_280,page_view,/products/49,49,2025-05-04T22:17:00Z
user_239,page_view,/products/8,8,2025-05-01T16:35:00Z
user_239,add_to_cart,/cart,8,2025-05-01T16:37:00Z
user_239,purchase,/checkout,8,2025-05-01T16:40:00Z
user_441,page_view,/products/44,44,2025-05-30T21:06:00Z
user_441,add_to_cart,/cart,44,2025-05-30T21:10:00Z
user_160,page_view,/products/3,3,2025-05-05T00:29:00Z
user_200,page_view,/products/20,20,2025-05-06T19:54:00Z
user_121,page_view,/products/13,13,2025-05-10T01:43:00Z
user_121,add_to_cart,/cart,13,2025-05-10T01:46:00Z
user_121,purchase,/checkout,13,2025-05-10T01:53:00Z
user_198,page_view,/products/22,22,2025-05-28T15:02:00Z
user_187,page_view,/products/37,37,2025-05-07T12:33:00Z
user_187,add_to_cart,/cart,37,2025-05-07T12:38:00Z
user_187,purchase,/checkout,37,2025-05-07T12:41:00Z
user_142,page_view,/products/39,39,2025-05-17T21:26:00Z
user_305,page_view,/products/4,4,2025-05-15T11:38:00Z
user_305,add_to_cart,/cart,4,2025-05-15T11:39:00Z
user_305,purchase,/checkout,4,2025-05-15T11:42:00Z
user_18,page_view,/products/15,15,2025-05-12T08:05:00Z
user_139,page_view,/products/7,7,2025-05-09T20:17:00Z
user_455,page_view,/products/4,4,2025-05-11T19:36:00Z
user_455,add_to_cart,/cart,4,2025-05-11T19:46:00Z
user_455,purchase,/checkout,4,2025-05-11T19:52:00Z
user_182,page_view,/products/50,50,2025-05-22T18:52:00Z
user_86,page_view,/products/9,9,2025-05-24T06:49:00Z
user_86,add_to_cart,/cart,9,2025-05-24T06:54:00Z
user_208,page_view,/products/14,14,2025-05-21T09:24:00Z
user_208,add_to_cart,/cart,14,2025-05-21T09:31:00Z
user_208,purchase,/checkout,14,2025-05-21T09:37:00Z
user_283,page_view,/products/14,14,2025-05-29T01:53:00Z
user_283,add_to_cart,/cart,14,2025-05-29T01:55:00Z
user_265,page_view,/products/46,46,2025-05-30T16:02:00Z
user_265,add_to_cart,/cart,46,2025-05-30T16:08:00Z
user_129,page_view,/products/8,8,2025-05-20T03:06:00Z
user_129,add_to_cart,/cart,8,2025-05-20T03:15:00Z
user_129,purchase,/checkout,8,2025-05-20T03:21:00Z
user_12,page_view,/products/27,27,2025-05-12T17:47:00Z
user_436,page_view,/products/33,33,2025-05-23T16:31:00Z
user_436,add_to_cart,/cart,33,2025-05-23T16:33:00Z
user_396,page_view,/products/18,18,2025-05-27T18:03:00Z
user_396,add_to_cart,/cart,18,2025-05-27T18:13:00Z
user_396,purchase,/checkout,18,2025-05-27T18:17:00Z
user_56,page_view,/products/41,41,2025-05-23T21:14:00Z
user_286,page_view,/products/12,12,2025-05-04T09:46:00Z
user_286,add_to_cart,/cart,12,2025-05-04T09:56:00Z
user_265,page_view,/products/31,31,2025-05-13T08:03:00Z
user_265,add_to_cart,/cart,31,2025-05-13T08:11:00Z
user_265,purchase,/checkout,31,2025-05-13T08:21:00Z
user_329,page_view,/products/18,18,2025-05-05T11:45:00Z
user_329,add_to_cart,/cart,18,2025-05-05T11:53:00Z
user_329,purchase,/checkout,18,2025-05-05T11:58:00Z
user_244,page_view,/products/8,8,2025-05-03T22:25:00Z
user_244,add_to_cart,/cart,8,2025-05-03T22:34:00Z
user_434,page_view,/products/3,3,2025-05-08T01:12:00Z
user_434,add_to_cart,/cart,3,2025-05-08T01:19:00Z
user_434,purchase,/checkout,3,2025-05-08T01:20:00Z
user_266,page_view,/products/9,9,2025-05-21T01:33:00Z
user_266,add_to_cart,/cart,9,2025-05-21T01:41:00Z
user_470,page_view,/products/26,26,2025-05-15T23:11:00Z
user_463,page_view,/products/36,36,2025-05-23T23:51:00Z
user_400,page_view,/products/45,45,2025-05-13T06:23:00Z
user_189,page_view,/products/45,45,2025-05-08T18:47:00Z
user_189,add_to_cart,/cart,45,2025-05-08T18:48:00Z
user_189,purchase,/checkout,45,2025-05-08T18:52:00Z
user_47,page_view,/products/24,24,2025-05-09T00:14:00Z
user_47,add_to_cart,/cart,24,2025-05-09T00:19:00Z
user_47,purchase,/checkout,24,2025-05-09T00:28:00Z
user_448,page_view,/products/1,1,2025-05-11T15:09:00Z
user_420,page_view,/products/20,20,2025-05-16T22:25:00Z
user_438,page_view,/products/7,7,2025-05-03T02:31:00Z
user_438,add_to_cart,/cart,7,2025-05-03T02:32:00Z
user_438,purchase,/checkout,7,2025-05-03T02:37:00Z
user_291,page_view,/products/16,16,2025-05-07T12:53:00Z
user_438,page_view,/products/27,27,2025-05-25T01:21:00Z
user_438,add_to_cart,/cart,27,2025-05-25T01:23:00Z
user_438,purchase,/checkout,27,2025-05-25T01:25:00Z
user_187,page_view,/products/31,31,2025-05-14T03:59:00Z
user_187,add_to_cart,/cart,31,2025-05-14T04:01:00Z
user_129,page_view,/products/34,34,2025-05-01T18:02:00Z
user_129,add_to_cart,/cart,34,2025-05-01T18:10:00Z
user_53,page_view,/products/8,8,2025-05-02T23:00:00Z
user_53,add_to_cart,/cart,8,2025-05-02T23:08:00Z
user_365,page_view,/products/6,6,2025-05-01T13:54:00Z
user_365,add_to_cart,/cart,6,2025-05-01T13:55:00Z
user_365,purchase,/checkout,6,2025-05-01T13:59:00Z
user_181,page_view,/products/16,16,2025-05-22T12:59:00Z
user_406,page_view,/products/13,13,2025-05-06T07:30:00Z
user_406,add_to_cart,/cart,13,2025-05-06T07:40:00Z
user_406,purchase,/checkout,13,2025-05-06T07:42:00Z
user_365,page_view,/products/3,3,2025-05-29T10:58:00Z
user_365,add_to_cart,/cart,3,2025-05-29T11:07:00Z
user_491,page_view,/products/27,27,2025-05-25T01:44:00Z
user_491,add_to_cart,/cart,27,2025-05-25T01:51:00Z
user_67,page_view,/products/26,26,2025-05-25T08:54:00Z
user_67,add_to_cart,/cart,26,2025-05-25T08:56:00Z
user_278,page_view,/products/11,11,2025-05-01T19:31:00Z
user_278,add_to_cart,/cart,11,2025-05-01T19:41:00Z
user_6,page_view,/products/49,49,2025-05-04T08:02:00Z
user_325,page_view,/products/43,43,2025-05-30T00:03:00Z
user_325,add_to_cart,/cart,43,2025-05-30T00:13:00Z
user_358,page_view,/products/26,26,2025-05-12T06:57:00Z
user_358,add_to_cart,/cart,26,2025-05-12T06:58:00Z
user_358,purchase,/checkout,26,2025-05-12T07:05:00Z
user_219,page_view,/products/21,21,2025-05-20T05:45:00Z
user_400,page_view,/products/4,4,2025-05-10T07:50:00Z
user_400,add_to_cart,/cart,4,2025-05-10T07:58:00Z
user_158,page_view,/products/33,33,2025-05-22T13:22:00Z
user_158,add_to_cart,/cart,33,2025-05-22T13:28:00Z
user_283,page_view,/products/26,26,2025-05-08T02:16:00Z
user_283,add_to_cart,/cart,26,2025-05-08T02:25:00Z
user_375,page_view,/products/46,46,2025-05-07T14:09:00Z
user_375,add_to_cart,/cart,46,2025-05-07T14:18:00Z
user_375,purchase,/checkout,46,2025-05-07T14:25:00Z
user_239,page_view,/products/26,26,2025-05-10T12:16:00Z
user_239,add_to_cart,/cart,26,2025-05-10T12:21:00Z
user_437,page_view,/products/15,15,2025-05-21T16:27:00Z
user_437,add_to_cart,/cart,15,2025-05-21T16:33:00Z
user_437,purchase,/checkout,15,2025-05-21T16:34:00Z
user_91,page_view,/products/8,8,2025-05-13T07:37:00Z
user_183,page_view,/products/28,28,2025-05-12T08:46:00Z
user_183,add_to_cart,/cart,28,2025-05-12T08:54:00Z
user_183,purchase,/checkout,28,2025-05-12T09:03:00Z
user_371,page_view,/products/45,45,2025-05-15T13:27:00Z
user_371,add_to_cart,/cart,45,2025-05-15T13:37:00Z
user_166,page_view,/products/14,14,2025-05-27T17:33:00Z
user_140,page_view,/products/4,4,2025-05-04T17:34:00Z
user_140,add_to_cart,/cart,4,2025-05-04T17:36:00Z
user_336,page_view,/products/45,45,2025-05-03T17:18:00Z
user_336,add_to_cart,/cart,45,2025-05-03T17:20:00Z
user_336,purchase,/checkout,45,2025-05-03T17:25:00Z
user_2,page_view,/products/47,47,2025-05-23T08:16:00Z
user_176,page_view,/products/15,15,2025-05-10T12:33:00Z
user_336,page_view,/products/36,36,2025-05-13T09:05:00Z
user_18,page_view,/products/50,50,2025-05-12T12:38:00Z
user_301,page_view,/products/18,18,2025-05-28T03:08:00Z
user_301,add_to_cart,/cart,18,2025-05-28T03:16:00Z
user_388,page_view,/products/19,19,2025-05-16T11:29:00Z
user_195,page_view,/products/13,13,2025-05-19T20:56:00Z
user_485,page_view,/products/37,37,2025-05-26T05:23:00Z
user_485,add_to_cart,/cart,37,2025-05-26T05:25:00Z
user_485,purchase,/checkout,37,2025-05-26T05:26:00Z
user_230,page_view,/products/8,8,2025-05-29T00:59:00Z
user_230,add_to_cart,/cart,8,2025-05-29T01:06:00Z
user_230,purchase,/checkout,8,2025-05-29T01:11:00Z
user_259,page_view,/products/42,42,2025-05-26T02:57:00Z
user_259,add_to_cart,/cart,42,2025-05-26T03:05:00Z
user_429,page_view,/products/31,31,2025-05-15T22:17:00Z
user_429,add_to_cart,/cart,31,2025-05-15T22:24:00Z
user_142,page_view,/products/48,48,2025-05-09T09:55:00Z
user_148,page_view,/products/40,40,2025-05-04T20:53:00Z
user_148,add_to_cart,/cart,40,2025-05-04T21:01:00Z
user_148,purchase,/checkout,40,2025-05-04T21:02:00Z
user_417,page_view,/products/47,47,2025-05-08T22:36:00Z
user_417,add_to_cart,/cart,47,2025-05-08T22:38:00Z
user_417,purchase,/checkout,47,2025-05-08T22:44:00Z
user_247,page_view,/products/4,4,2025-05-08T23:57:00Z
user_247,add_to_cart,/cart,4,2025-05-09T00:06:00Z
user_11,page_view,/products/32,32,2025-05-22T04:21:00Z
user_112,page_view,/products/9,9,2025-05-22T04:41:00Z
user_112,add_to_cart,/cart,9,2025-05-22T04:42:00Z
user_481,page_view,/products/41,41,2025-05-12T20:45:00Z
user_481,add_to_cart,/cart,41,2025-05-12T20:49:00Z
user_159,page_view,/products/49,49,2025-05-08T20:29:00Z
user_159,add_to_cart,/cart,49,2025-05-08T20:32:00Z
user_159,purchase,/checkout,49,2025-05-08T20:34:00Z
user_42,page_view,/products/45,45,2025-05-23T17:37:00Z
user_42,add_to_cart,/cart,45,2025-05-23T17:38:00Z
user_42,purchase,/checkout,45,2025-05-23T17:40:00Z
user_68,page_view,/products/27,27,2025-05-09T12:03:00Z
user_455,page_view,/products/36,36,2025-05-01T18:49:00Z
user_115,page_view,/products/49,49,2025-05-02T06:52:00Z
user_44,page_view,/products/11,11,2025-05-10T02:56:00Z
user_44,add_to_cart,/cart,11,2025-05-10T03:02:00Z
user_44,purchase,/checkout,11,2025-05-10T03:11:00Z
user_497,page_view,/products/42,42,2025-05-07T01:51:00Z
user_497,add_to_cart,/cart,42,2025-05-07T01:55:00Z
user_3,page_view,/products/22,22,2025-05-07T15:03:00Z
user_3,add_to_cart,/cart,22,2025-05-07T15:06:00Z
user_441,page_view,/products/45,45,2025-05-26T14:07:00Z
user_441,add_to_cart,/cart,45,2025-05-26T14:16:00Z
user_12,page_view,/products/36,36,2025-05-21T20:47:00Z
user_306,page_view,/products/48,48,2025-05-15T19:00:00Z
user_306,add_to_cart,/cart,48,2025-05-15T19:05:00Z
user_391,page_view,/products/6,6,2025-05-06T14:50:00Z
user_391,add_to_cart,/cart,6,2025-05-06T14:59:00Z
user_391,purchase,/checkout,6,2025-05-06T15:07:00Z
user_251,page_view,/products/34,34,2025-05-17T02:37:00Z
user_377,page_view,/products/20,20,2025-05-14T17:55:00Z
user_377,add_to_cart,/cart,20,2025-05-14T18:03:00Z
user_114,page_view,/products/3,3,2025-05-11T17:08:00Z
user_114,add_to_cart,/cart,3,2025-05-11T17:16:00Z
user_114,purchase,/checkout,3,2025-05-11T17:22:00Z
user_389,page_view,/products/14,14,2025-05-12T19:41:00Z
user_389,add_to_cart,/cart,14,2025-05-12T19:50:00Z
user_389,purchase,/checkout,14,2025-05-12T19:51:00Z
user_313,page_view,/products/1,1,2025-05-11T12:00:00Z
user_301,page_view,/products/48,48,2025-05-10T22:25:00Z
user_301,add_to_cart,/cart,48,2025-05-10T22:35:00Z
user_301,purchase,/checkout,48,2025-05-10T22:42:00Z
user_373,page_view,/products/44,44,2025-05-24T23:42:00Z
user_373,add_to_cart,/cart,44,2025-05-24T23:44:00Z
user_390,page_view,/products/34,34,2025-05-19T23:04:00Z
user_390,add_to_cart,/cart,34,2025-05-19T23:14:00Z
user_390,purchase,/checkout,34,2025-05-19T23:20:00Z
user_128,page_view,/products/34,34,2025-05-20T09:41:00Z
user_128,add_to_cart,/cart,34,2025-05-20T09:45:00Z
user_128,purchase,/checkout,34,2025-05-20T09:48:00Z
user_331,page_view,/products/17,17,2025-05-09T12:06:00Z
user_358,page_view,/products/9,9,2025-05-26T00:06:00Z
user_26,page_view,/products/16,16,2025-05-08T15:00:00Z
user_26,add_to_cart,/cart,16,2025-05-08T15:01:00Z
user_26,purchase,/checkout,16,2025-05-08T15:03:00Z
user_239,page_view,/products/27,27,2025-05-16T17:03:00Z
user_239,add_to_cart,/cart,27,2025-05-16T17:12:00Z
user_156,page_view,/products/10,10,2025-05-16T05:13:00Z
user_265,page_view,/products/11,11,2025-05-12T08:03:00Z
user_56,page_view,/products/21,21,2025-05-15T21:38:00Z
user_56,add_to_cart,/cart,21,2025-05-15T21:40:00Z
user_56,purchase,/checkout,21,2025-05-15T21:46:00Z
user_184,page_view,/products/1,1,2025-05-11T05:19:00Z
user_184,add_to_cart,/cart,1,2025-05-11T05:28:00Z
user_174,page_view,/products/42,42,2025-05-25T23:35:00Z
user_7,page_view,/products/4,4,2025-05-25T23:46:00Z
user_7,add_to_cart,/cart,4,2025-05-25T23:49:00Z
user_7,purchase,/checkout,4,2025-05-25T23:58:00Z
user_277,page_view,/products/17,17,2025-05-24T07:28:00Z
user_277,add_to_cart,/cart,17,2025-05-24T07:32:00Z
user_277,purchase,/checkout,17,2025-05-24T07:34:00Z
user_294,page_view,/products/23,23,2025-05-24T11:32:00Z
user_309,page_view,/products/23,23,2025-05-01T06:26:00Z
user_450,page_view,/products/1,1,2025-05-20T04:25:00Z
user_264,page_view,/products/20,20,2025-05-28T02:28:00Z
user_264,add_to_cart,/cart,20,2025-05-28T02:35:00Z
user_79,page_view,/products/20,20,2025-05-03T14:00:00Z
user_370,page_view,/products/22,22,2025-05-08T21:47:00Z
user_153,page_view,/products/29,29,2025-05-01T04:58:00Z
user_153,add_to_cart,/cart,29,2025-05-01T05:00:00Z
user_153,purchase,/checkout,29,2025-05-01T05:08:00Z
user_492,page_view,/products/48,48,2025-05-01T02:44:00Z
user_261,page_view,/products/48,48,2025-05-18T22:45:00Z
user_261,add_to_cart,/cart,48,2025-05-18T22:55:00Z
user_90,page_view,/products/11,11,2025-05-05T05:19:00Z
user_439,page_view,/products/34,34,2025-05-26T07:32:00Z
user_439,add_to_cart,/cart,34,2025-05-26T07:33:00Z
user_439,purchase,/checkout,34,2025-05-26T07:37:00Z
user_100,page_view,/products/13,13,2025-05-11T14:15:00Z
user_100,add_to_cart,/cart,13,2025-05-11T14:25:00Z
user_141,page_view,/products/30,30,2025-05-18T13:38:00Z
user_141,add_to_cart,/cart,30,2025-05-18T13:45:00Z
user_141,purchase,/checkout,30,2025-05-18T13:46:00Z
user_103,page_view,/products/17,17,2025-05-15T14:14:00Z
user_103,add_to_cart,/cart,17,2025-05-15T14:24:00Z
user_401,page_view,/products/26,26,2025-05-20T08:34:00Z
user_401,add_to_cart,/cart,26,2025-05-20T08:36:00Z
user_405,page_view,/products/34,34,2025-05-23T06:49:00Z
user_405,add_to_cart,/cart,34,2025-05-23T06:56:00Z
user_405,purchase,/checkout,34,2025-05-23T06:57:00Z
user_283,page_view,/products/36,36,2025-05-08T02:49:00Z
user_283,add_to_cart,/cart,36,2025-05-08T02:52:00Z
user_10,page_view,/products/43,43,2025-05-29T08:12:00Z
user_10,add_to_cart,/cart,43,2025-05-29T08:13:00Z
user_288,page_view,/products/38,38,2025-05-20T09:31:00Z
user_288,add_to_cart,/cart,38,2025-05-20T09:34:00Z
user_288,purchase,/checkout,38,2025-05-20T09:39:00Z
user_76,page_view,/products/41,41,2025-05-15T15:44:00Z
user_411,page_view,/products/36,36,2025-05-23T11:53:00Z
user_411,add_to_cart,/cart,36,2025-05-23T11:57:00Z
user_376,page_view,/products/19,19,2025-05-01T20:43:00Z
user_245,page_view,/products/11,11,2025-05-10T06:51:00Z
user_245,add_to_cart,/cart,11,2025-05-10T06:56:00Z
user_245,purchase,/checkout,11,2025-05-10T07:00:00Z
user_397,page_view,/products/48,48,2025-05-14T18:22:00Z
user_120,page_view,/products/8,8,2025-05-25T04:11:00Z
user_120,add_to_cart,/cart,8,2025-05-25T04:13:00Z
user_363,page_view,/products/46,46,2025-05-04T18:15:00Z
user_363,add_to_cart,/cart,46,2025-05-04T18:16:00Z
user_363,purchase,/checkout,46,2025-05-04T18:21:00Z
user_59,page_view,/products/36,36,2025-05-14T06:18:00Z
user_468,page_view,/products/38,38,2025-05-30T10:57:00Z
user_389,page_view,/products/46,46,2025-05-27T22:46:00Z
user_154,page_view,/products/44,44,2025-05-15T18:41:00Z
user_326,page_view,/products/4,4,2025-05-05T03:38:00Z
user_465,page_view,/products/42,42,2025-05-13T12:09:00Z
user_465,add_to_cart,/cart,42,2025-05-13T12:12:00Z
user_255,page_view,/products/22,22,2025-05-14T18:08:00Z
user_255,add_to_cart,/cart,22,2025-05-14T18:14:00Z
user_255,purchase,/checkout,22,2025-05-14T18:23:00Z
user_298,page_view,/products/2,2,2025-05-11T18:57:00Z
user_63,page_view,/products/36,36,2025-05-10T02:41:00Z
user_444,page_view,/products/42,42,2025-05-11T14:45:00Z
user_444,add_to_cart,/cart,42,2025-05-11T14:50:00Z
user_444,purchase,/checkout,42,2025-05-11T14:53:00Z
user_97,page_view,/products/28,28,2025-05-12T21:14:00Z
user_97,add_to_cart,/cart,28,2025-05-12T21:20:00Z
user_97,purchase,/checkout,28,2025-05-12T21:30:00Z
user_461,page_view,/products/6,6,2025-05-17T08:08:00Z
user_299,page_view,/products/4,4,2025-05-01T07:35:00Z
user_299,add_to_cart,/cart,4,2025-05-01T07:45:00Z
user_384,page_view,/products/18,18,2025-05-08T16:31:00Z
user_384,add_to_cart,/cart,18,2025-05-08T16:32:00Z
user_384,purchase,/checkout,18,2025-05-08T16:36:00Z
user_384,page_view,/products/15,15,2025-05-15T06:05:00Z
